#key	synopsis
Advanced Dungeons & Dragons - DragonStrike (USA)	A differenza del suo omonimo sui computer, questa versione di DragonStrike è un gioco d'azione diretto con una prospettiva dall'alto verso il basso. Ambientato durante la Guerra delle Lance nel mondo di Dragonlance di Krynn, il giocatore controlla i draghi nelle missioni contro le forze del male. All'inizio del gioco, è possibile selezionare uno dei tre draghi (Bronzo, Argento e Oro), ciascuno con attributi diversi in velocità e armatura e due diversi attacchi di respiro. In ciascuna delle oltre 12 missioni, è necessario completare diversi obiettivi: cacciare i draghi nemici, affondare le navi e distruggere le fortezze. Il drago può cambiare tra bassa e alta quota per evitare ostacoli e fuoco nemico e per attaccare determinati tipi di nemici: le truppe di terra possono essere distrutte solo dalla quota inferiore, i draghi solo da quella superiore. I draghi nemici uccisi lasciano dei potenziamenti che garantiscono protezione temporanea, velocità o consentono al drago di recuperare la salute. Alcune delle missioni includono battaglie con i boss contro grandi nemici come un kraken gigante o un potente mago oscuro. Nella modalità a due giocatori, il secondo giocatore (che può selezionare un drago diverso) può continuare nella missione in cui il giocatore precedente ha fallito.
Advanced Dungeons & Dragons - Heroes of the Lance (USA)	Basato sulle parti successive del libro Dragonlance Dragons of Autumn Twilight, gli eroi scendono in una città in rovina alla ricerca dei dischi di Mishakal. Il gameplay consiste in un combattimento orizzontale con una mappa simile a un labirinto che usa le porte per cambiare la visuale. Il party è composto dagli 8 Heroes of the Lance, che ne usano uno alla volta e il giocatore può passare da uno all'altro in qualsiasi momento. Ogni personaggio ha diversi tipi di attacchi e incantesimi che li rendono più adatti a combattere diversi nemici e ad agire come vite. Uno dei giochi di AD&D che prende una pausa dal solito stile di gioco di ruolo.
Advanced Dungeons & Dragons - Hillsfar (USA)	Hillsfar (o Advanced Dungeons & Dragons: Hillsfar) è un videogioco di ruolo sviluppato da Westwood Studios e pubblicato da Strategic Simulations nel 1989 su MS-DOS, Amiga, Atari ST e Commodore 64 poi portato su NES nel novembre 1993. Offrire missioni generato in modo casuale, il gioco si basa sulle regole di Dungeons and Dragons e si svolge nell'universo dei Forgotten Realms. In totale, Strategic Simulations ha venduto oltre 100.000 copie del gioco. I giocatori hanno la possibilità di creare i propri eroi, scegliere personaggi pre-disegnati o importare i loro personaggi da altre simulazioni strategiche, giochi Inc (ad esempio Pool of Radiance o Curse of the Azure Bonds). Quando crea un eroe, il giocatore può scegliere la sua razza (nano, umano, elfo o gnomo), la sua classe (sacerdote, guerriero, mago o ladro) e il suo allineamento. Le caratteristiche del nuovo personaggio (la sua forza, intelligenza, carisma) vengono assegnate in modo casuale. Il gioco si svolge nella città immaginaria di Hillsfar.
Advanced Dungeons & Dragons - Pool of Radiance (USA)	Situata sulla sponda settentrionale del Mare della Luna nei Forgotten Realms, Phlan era una volta una fiorente città commerciale. Tuttavia, ultimamente i mostri hanno iniziato a stabilirsi al suo interno, trasformando gradualmente interi quartieri in rovine. Solo New Phlan è rimasto sotto il controllo umano, ma i suoi abitanti hanno paura di avventurarsi nelle aree infestate dai mostri. Per ripulire il vicino fiume Barren e ricostruire Phlan, le autorità locali hanno diffuso voci su presunte ricchezze nascoste da qualche parte in città. Un gruppo di avventurieri, attratti da queste notizie, salpa verso Phlan e accetta la ricerca. Pool of Radiance è il primo adattamento del sistema di gioco di ruolo Advanced Dungeons & Dragons in un formato di gioco per computer.
Adventure Island (USA)	Nel Sud Pacifico, il Maestro Higgins vive pacificamente indossando solo una gonna di erba e un berretto. Questo fino a quando il malvagio sciamano decide di catturare la principessa Leilani e tenerla come sua. Spetta al Maestro Higgins raccogliere asce da lancio, palle di fuoco e skateboard per aiutare la sua nobile ricerca. Il gioco è uno scroller laterale, il Maestro Higgins si muove sullo schermo da sinistra a destra e trova i suoi power-up in uova giganti. Ciò include uno skateboard che si traduce in un grande aumento della velocità, fino a quando il Maestro Higgins non viene colpito e perde la sua potenza. Se non è su uno skateboard, un colpo significa morte istantanea. Un'altra meccanica di gioco è la fame che viene indicata da un metro che diminuisce costantemente. Se arriva a zero, l'eroe muore e l'unico modo per riempirlo è raccogliere cibo lungo la strada. I boss lo aspettano alla fine dei livelli, fino allo sciamano malvagio in persona.
Adventure Island 3 (USA)	La tua ragazza viene nuovamente rapita dagli alieni e tu devi salvarla, facendoti strada con la forza attraverso vari livelli. Il gameplay e il design non sono cambiati molto da Adventure Island II: Aliens in Paradise: c'è una mappa del mondo, puoi scegliere gli oggetti prima di iniziare un livello, i livelli stessi sono piuttosto brevi (a differenza di Adventure Island, dove ogni livello grande conteneva più fasi). Svolgi le attività standard dell'&quot;isola dell'avventura&quot;: cavalca vari tipi di dinosauri, lancia boomerang a lumache, uccelli, serpenti e teschi, raccogli uva e mele, salta su pietre e, naturalmente, cavalca il tuo vecchio fidato skateboard.
Adventure Island II (USA)	In Adventure Island II: Aliens in Paradise il giocatore assume il ruolo di Master Higgins che deve salvare la sua cavegirl dagli alieni che vogliono anche dominare la Terra. Gli elementi di gioco di base sono gli stessi del suo predecessore Adventure Island: il Maestro Higgins cammina attraverso i livelli mentre combatte contro vari nemici. Un colpo provoca la sua morte prematura a meno che non porti uno dei vari potenziamenti, ad es. armi o uno skateboard che migliora la sua velocità. Ha anche bisogno di raccogliere cibo per riempire la sua barra della fame in costante diminuzione: la morte attende se raggiunge lo zero.
Adventures in the Magic Kingdom (USA)	Questo è il tuo biglietto per avventure mozzafiato nel Magic Kingdom! Unisciti all'entusiasmante avventura mentre cerchi nel Magic Kingdom le sei chiavi d'argento che sbloccheranno il castello incantato. Usa tutte le tue capacità e risorse per raggiungere il tuo obiettivo. Rispondi alle domande trivia Disney per accedere alle attrazioni. Diventa l'ingegnere di un treno in fuga a Big Thunder Mountain. Corri con le auto Autopia attraverso un labirinto di ostacoli. Indossa i tuoi abiti da marinaio mentre combatti con i bucanieri scuri di Pirati dei Caraibi. Lanciati nei buchi neri della Space Mountain. Prendi una chiave d'argento dai macabri abitanti di Haunted Mansion. Quali altre avventure ti aspettano nel Magic Kingdom? Dovrai solo scoprirlo da solo!
Adventures of Bayou Billy, The (USA)	La tua migliore ragazza Annabelle è stata rapita dal malvagio Gordon, il &quot;re gangster di Bourbon Street&quot;, e nei panni di Bayou Billy è tuo compito riaverla indietro! Bayou Billy è un gioco d'azione arcade con tre diversi tipi di gioco: combattimento, tiro e guida. Le sezioni di combattimento si svolgono sia nelle paludi che nelle città, dove puoi prendere a pugni, calciare e saltare a calci i numerosi nemici (e creature della palude!) Che incontrerai. La sezione di tiro può essere giocata con il Nintendo Light Zapper o il controller. Hai una quantità limitata di munizioni per superare il livello e se finisci perdi una vita. Nella sezione di guida la tua jeep è armata di mitragliatrici e granate per aiutarti a superare i numerosi veicoli nemici sulla strada per la tua destinazione. Ci sono un totale di nove livelli, oppure puoi giocare nella modalità pratica che ti consente di scegliere di giocare individualmente un combattimento, uno sparo o un giro di guida.
Adventures of Dino Riki (USA)	Da qualche parte nella terra dei dinosauri, un eroe noto come Dino-Riki si propone di combattere contro le bestie dei tempi antichi e dimostrare il diritto dell'uomo alla sopravvivenza nell'evoluzione. Controlli Dino-Riki da una prospettiva dall'alto verso il basso mentre lo schermo scorre verso l'alto. Dino Riki deve sparare ai nemici sulla sua strada, oltre a saltare i box ed evitare gli ostacoli. Le sue possibilità aumentano quando ottiene potenziamenti delle armi come palle di fuoco o boomerang. Anche Angel Wings aiuta e lascia che Dino Riki voli sopra il suolo. Alla fine di ogni livello, Dino-Riki affronta una creatura boss.
Adventures of Dr. Franken, The (USA) (Proto)	Franky, una delle tante creazioni del dottor Von Frankenbone, si è svegliato e ha scoperto che il suo amore, Bitsy, è svanito. Scoprendo che le altre malvagie creazioni del castello hanno preso Bitsy e lasciato pezzi di lei in giro per il castello, Franky deve trovare la sua strada attraverso i molti livelli e rimettere insieme Bitsy. nnFranky può sparare attraverso molte delle creature malvagie, ma devi anche schivare oggetti che cadono e saltare sopra le botole per rimanere in vita. Le prese di corrente possono ricaricare Franky in piena salute, mentre le lampade devono essere utilizzate per vedere attraverso i dungeon oscuri. nnLa versione NES non è mai stata rilasciata ufficialmente, esiste solo un prototipo.
Adventures of Gilligan's Island, The (USA)	La trama è basata su una sitcom televisiva degli anni '60 chiamata Gilligan's Island. La tua nave si è schiantata su un'isola deserta e ora devi tornare alla civiltà. Le persone bloccate sull'isola sono: Gilligan e lo Skipper (l'equipaggio della nave), un milionario e sua moglie, un professore, e Mariann, una ragazza semplice del Midwest degli Stati Uniti. nnNonostante il nome, giocherai come Skipper. Gilligan ti segue come aiutante comico. Il gioco è diviso in quattro episodi; l'obiettivo è sempre quello di localizzare tutti i membri dell'equipaggio in un periodo di tempo limitato. Per farlo, i due eroi devono navigare nell'isola labirintica e raccogliere oggetti: ogni personaggio trovato fornisce suggerimenti per il passaggio successivo.
Adventures of Lolo (Japan) (En)	La principessa Lala è stata rapita e il principe Lolo deve salvarla. Usa la tua arguzia e le tue risorse per affrontare un castello pieno di insidie e salvare Lala! Adventures of Lolo contiene 50 stanze con divertenti rompicapi. Colleziona tutti i blocchi cuore di ogni stanza per aprire il forziere. Diversi mostri e altri ostacoli bloccheranno la tua strada. Se raccogli alcuni blocchi cuore, potrai ottenere dei colpi magici che tramuteranno i nemici in uova, che potrai utilizzare per attraversare i fiumi. Ma fai attenzione: i nemici non resteranno a lungo nei loro gusci!
Adventures of Lolo (USA)	La principessa Lala è stata rapita e il principe Lolo deve salvarla. Usa la tua arguzia e le tue risorse per affrontare un castello pieno di insidie e salvare Lala! Adventures of Lolo contiene 50 stanze con divertenti rompicapi. Colleziona tutti i blocchi cuore di ogni stanza per aprire il forziere. Diversi mostri e altri ostacoli bloccheranno la tua strada. Se raccogli alcuni blocchi cuore, potrai ottenere dei colpi magici che tramuteranno i nemici in uova, che potrai utilizzare per attraversare i fiumi. Ma fai attenzione: i nemici non resteranno a lungo nei loro gusci!
Adventures of Lolo 2 (USA)	Continua a divertirti con Lolo e Lala, i protagonisti del classico rompicapo Adventures of Lolo! Al suo ritorno dal castello popolato di fantasmi, Lala viene nuovamente rapita da Great Devil. Per salvarla il principe Lolo deve affrontare i labirinti della torre e del castello del cattivone. Fortunatamente lungo il tragitto Lala è riuscita a esaminare ogni labirinto e a lasciare degli indizi. La gemma che Lolo trova nel forziere presente in ogni stanza apre un passaggio che gli consente di accedere alla stanza successiva. Per riuscire nel suo intento Lolo deve inoltre spingere delle mattonelle, raccogliere i Blocchi cuore, trasformare i nemici in uova con i Colpi magici e parare i loro attacchi spostando i Blocchi smeraldo. Aiuta Lolo e Lala a liberarsi dalle grinfie di Great Devil e a sconfiggerlo per sempre!
Adventures of Lolo 3 (USA)	Questa volta, Lolo ha un amico rosso che farà per lui parte del lavoro. A differenza dei due precedenti giochi di Lolo, qui si può vagare per una mappa del mondo ed entrare in diversi luoghi in modo non lineare. Tuttavia, alcuni luoghi rimangono bloccati fino a quando non si trova una chiave dopo aver completato un altro livello. Il gameplay è molto simile a quello dei due giochi precedenti. Dovete raccogliere tutti i cuori in ogni stanza. I nemici vi impediranno di farlo, e altri appariranno quando avrete mangiato tutti i cuori per poi affrettarvi verso l'uscita. Gli enigmi consistono per lo più nello spingere le cose per evitare che i nemici vi fermino.
Adventures of Lolo II (Japan)	Questa volta, Lolo ha un amico rosso che farà per lui parte del lavoro. A differenza dei due precedenti giochi di Lolo, qui si può vagare per una mappa del mondo ed entrare in diversi luoghi in modo non lineare. Tuttavia, alcuni luoghi rimangono bloccati fino a quando non si trova una chiave dopo aver completato un altro livello. Il gameplay è molto simile a quello dei due giochi precedenti. Dovete raccogliere tutti i cuori in ogni stanza. I nemici vi impediranno di farlo, e altri appariranno quando avrete mangiato tutti i cuori per poi affrettarvi verso l'uscita. Gli enigmi consistono per lo più nello spingere le cose per evitare che i nemici vi fermino.
Adventures of Rad Gravity, The (USA)	In questo gioco sei Rad Gravity, un eroico astronauta futuristico. Uno scienziato pazzo sconvolge l'universo pacifico ed è tuo compito visitare vari pianeti per ristabilire il contatto tra tutti i mondi. Le viste variano tra pianeti verdeggianti, fosse di lava e salti pericolosi, con variazioni di gravità e crateri. Il gioco è un platform e in ogni mondo devi combattere contro molti nemici. Puoi raccogliere diverse armi e barre della salute aggiuntive che ti aiuteranno quando affronterai il boss malvagio. Con il computer principale puoi scegliere la tua prossima destinazione, ma molti enigmi si basano sull'utilizzo di oggetti trovati in un mondo diverso; per esempio. un traduttore alieno.
Adventures of Rocky and Bullwinkle and Friends, The (USA)	Le avventure di Rocky e Bullwinkle and Friends su Nes è un gioco platform basato sull'omonimo universo dei cartoni animati. I vili Boris e Natasha sono riusciti a sequestrare oggetti preziosi dal Frostbite Falls Museum e i nostri due eroi devono fare di tutto per raggiungerli. Oltre ai livelli platform, diversi minigiochi punteggiano l'avventura mentre altri personaggi della serie fanno la loro comparsa.
Adventures of Tom Sawyer (USA)	Le famose imprese letterarie di Tom Sawyer prendono vita in questa avventura in cui interpreti Tom Sawyer (o Huck Finn in un gioco a 2 giocatori). L'avventura inizia nel sogno di Tom mentre dorme a scuola. nnIl controllo in questo tipico gioco platform consiste nel saltare e lanciare sassi. Evita molti ostacoli come i barili che rotolano; sconfiggi nemici persistenti come pirati, topi e persino un polpo gigante. Aiuta Tom a navigare lungo il fiume Mississippi, attraverso foreste, case infestate e il cielo sopra.
After Burner (Japan) (En)	Afterburner è una conversione dell'omonimo gioco arcade. L'obiettivo è semplice: usa il tuo Tomcat F-14 e spara a quanti più nemici puoi. Questo aereo ha due armi: missili di blocco e cannoni Vulcan (fondamentalmente mitragliatrici). In alcune versioni c'è un'opzione per far sparare automaticamente i cannoni in ogni momento. Il gioco è visto da dietro l'aereo con te che combatti ondate su ondate di combattenti nemici. Ma in fondo offre la solita meccanica sparatutto, il che significa che trascorri la maggior parte del tuo tempo schivando e sparando. A volte ti imbatti in un aereo di rifornimento amico e se attracchi con esso puoi rifornire i tuoi missili.
Ai Sensei no Oshiete - Watashi no Hoshi (Japan)	In Ai Sensei no Oshiete: Watashi no Hoshi, hai bisogno dell'aiuto di Ai Sensei (&quot;Insegnante d'amore&quot;) per conoscere il tuo destino. Fondamentalmente, il gioco è una simulazione di indovino/oroscopo. Non c'è nessuna sfida nel gioco: l'unica cosa che devi fare è fornire informazioni su di te (come quando sei nato, dove sei cresciuto, ecc.). Quindi inserisci la data corrente. Successivamente, puoi accedere a un ampio menu, dove puoi imparare varie cose su di te parlando con Ai Sensei. Queste cose includono l'oroscopo generale, il tuo destino che dipende dai pianeti, la tua vita amorosa futura, ecc. Le spiegazioni possono essere piuttosto dettagliate e sono spesso accompagnate da immagini, che variano a seconda del personaggio che hai creato.
Aigina no Yogen - Balubalouk no Densetsu Yori (Japan)	Aigiina No Yogen: Balubalouk Non Densetsu Yori segue le avventure sceniche di Jason mentre attraversa Balba alla ricerca delle Aura-Stars, oggetti magici creati dal re Aighina. Le sue avventure lo portano attraverso sei dungeon di diverse dimensioni nella sua ricerca per liberare il paese dal male. Lungo la strada, Jason deve trovare anche la principessa Laira, la figlia del re Aighina e l'unica che sa usare le Aura-Stars.
Air Fortress (USA)	Gli abitanti del pianeta Farmel, che hanno recentemente acquisito la tecnologia per viaggiare nello spazio, hanno perlustrato la galassia alla ricerca di una serie di mostruose &quot;fortezze aeree&quot; che si muovevano nella loro direzione. Ben presto hanno scoperto che le fortezze si comportavano come parassiti interstellari, consumando tutte le risorse e gli esseri viventi sul loro cammino. La Federazione Spaziale inviò la sua flotta più potente, che fu rapidamente eliminata dalle potenti fortezze. In un'ultima manovra, inviarono un unico guerriero di nome Hal Bailman, dotato di una tuta spaziale corazzata, di armi potenti e di un caccia spaziale, per infiltrarsi nelle fortezze e distruggerle dall'interno.
Airwolf (Japan) (Kyugo)	Airwolf è uno sparatutto orizzontale di Kyugo Boueki e basato sulla popolare serie televisiva americana andata in onda negli anni '80. Il giocatore prende il controllo di un super elicottero nome in codice Airwolf, un velivolo militare capace di velocità supersoniche e capacità stealth, e intraprende pericolose missioni sotto copertura.
Airwolf (USA) (Acclaim)	Airwolf è un simulatore di volo con vista dalla cabina di pilotaggio basato sulla serie TV degli anni '80 con il super elicottero titolare. Arcangelo ti affida la missione (sempre la stessa; soccorrere le persone) dopodiché la missione inizia; metà dello schermo è la cabina di pilotaggio e la mappa, il resto la tua visuale attraverso la finestra. Raggiungi le icone sulla mappa il più velocemente possibile, tieni premuti i pulsanti di fuoco e spera per il meglio. La chiave per la vittoria è pianificare il percorso ottimale.
Akagawa Jirou no Yuurei Ressha (Japan)	Il gioco è basato sul romanzo poliziesco Ghost Train, il primo scritto dal popolare autore giapponese Akagawa Jiro. Interpreti un giovane detective che indaga su uno strano caso: otto persone sono scomparse e si sentono voci su un misterioso treno fantasma. Ti dirigi in un villaggio remoto per saperne di più su quegli eventi. In questo gioco di avventura, puoi spostare il tuo eroe dalla prospettiva in terza persona, ma puoi lasciare uno schermo solo tramite un comando di menu. Il menu è unico per ogni luogo; in alcuni di essi potrai esplorare una stanza spostandoti attorno a un cursore e facendo clic sugli oggetti, mentre in altri parlerai con persone di vari argomenti.
Akira (Japan)	Il gioco è basato sull'omonimo film d'animazione. L'anno è il 2019, 31 anni dopo la terza guerra mondiale. Gli eventi del gioco (e del film) si svolgono in una città futuristica chiamata New Tokyo, controllata da militari corrotti e bande rivali. Controlli Kaneda, il leader di uno di questi ragazzi e il personaggio principale del film. L'amico d'infanzia di Kaneda, Tetsuo, viene ferito durante l'inseguimento in autostrada e portato dai militari. Mentre cerchi di liberare il tuo amico, scopri che uno strano potere sta crescendo dentro di lui...
Akuma-kun - Makai no Wana (Japan)	In questo gioco interpreti il ruolo di un ragazzino a cui viene assegnato un incarico molto importante da un saggio mago. Secondo un'antica profezia ebraica (dice il mago), il mondo diventerà un posto migliore se l'umanità stabilirà un contatto con i demoni. Devi studiare l'arte dell'evocazione e adempiere la profezia. La tua prima missione è individuare Cerberus, il cane da guardia dell'inferno.
Akumajou Special - Boku Dracula-kun (Japan)	Kid Dracula è un insolito scorrimento laterale di Konami. È una parodia della popolare serie Castlevania della compagnia. Invece di interpretare un membro della famiglia Belmont, interpreti il giovane Kid Dracula. Sei stato svegliato dal tuo sonno dal demone malvagio Garamos, che ha devastato il castello di Dracula. Sta a te fermarlo viaggiando attraverso diversi luoghi, tra cui il castello di Dracula, New York, il mare e l'Egitto!nnIl gameplay consiste in un'azione di piattaforma salta e spara molto standard. Man mano che avanzi negli 8 livelli, acquisisci la capacità di eseguire incantesimi, come trasformarti in un pipistrello, e diversi attacchi speciali, come un attacco diffuso / homing. Puoi anche spendere le monete che ottieni quando sconfiggi i nemici in uno dei numerosi minigiochi che compaiono quando sei tra i livelli.
Al Unser Jr. Turbo Racing (USA)	A differenza del suo omonimo, il pilota IndyCar Al Unser Jr., questo gioco descrive le gare di Formula 1. Una stagione è composta da sedici gare, ciascuna composta da prove libere illimitate, un giro di qualificazione e la gara vera e propria (la posizione di partenza dipende dal risultato delle qualifiche). Ovviamente l'obiettivo è vincere il campionato ottenendo risultati di gara di successo. Questi risultati cambiano anche la quantità di &quot;punti di preparazione&quot;, che rappresentano la qualità dell'auto, che i giocatori possono utilizzare prima della gara successiva. Oltre al campionato è disponibile anche una modalità a cronometro (con o senza avversari AI).
Aladdin (Europe)	Il gioco di Virgin basato sul film d'animazione Disney del 1992 è un platform a scorrimento laterale. Il giocatore controlla Aladdin, che deve farsi strada attraverso diversi livelli in base ai luoghi del film: dalle strade e sui tetti di Agrabah, la Grotta delle Meraviglie e la prigione del Sultano allo scontro finale nel palazzo del Gran Visir Jafar. Le guardie del Sultano e anche gli animali del deserto vogliono ostacolare Aladino sulla sua strada. Può difendersi con la spada o lanciando mele. Oltre alle mele, Aladdin può anche raccogliere gemme che possono essere scambiate con vite umane e continuano con un commerciante itinerante. Trovare le icone Genie o Abu abilita round bonus. Il round bonus Genie è un gioco di fortuna giocato per mele, gemme o vite extra. Nel round bonus di Abu, il giocatore controlla la scimmietta che deve catturare oggetti bonus che cadono dal cielo, ma senza toccare nessuno degli oggetti indesiderati come sassi e pentole.
Alex DeMeo's Race America (USA)	Race America è un gioco di corse campestre per 2 auto. O 2 giocatori possono competere sullo stesso schermo, oppure il computer può controllare il secondo giocatore. Il gioco offre otto coloratissimi avversari contro cui gareggiare, ognuno dei quali dovrebbe avere vantaggi distinti in una gara. Ogni gara inizia da una prospettiva a scorrimento laterale mentre i 2 concorrenti sfrecciano fuori dal cancello. Dopo una certa distanza, la prospettiva si sposta in terza persona e il pilota in testa occupa la metà superiore dello schermo mentre il pilota in seconda è relegato nella metà dello schermo inferiore. Occasionalmente, il gioco utilizza anche una vista dall'alto. Per aumentare la sfida, le auto del gioco hanno cambi manuali a 6 marce che i giocatori devono cambiare usando il pad di controllo, ma non premendo il pulsante del gas.
